review,processed_text,sentiment_score,sentiment_label
ya allah saldo gopay ku kepotong gara gara gagal pas transaksi sinyal error transaksi gimana tulisan udah refund ga kepotong saldonya,"['ya', 'allah', 'saldo', 'gopay', 'ku', 'potong', 'gara', 'gara', 'gagal', 'pas', 'transaksi', 'sinyal', 'error', 'transaksi', 'gimana', 'tulis', 'udah', 'refund', 'ga', 'potong', 'saldo']",3,Positive
buruk saldo gopay isi pulsa eror server nya kemarin top up saldo sukses tampilan gojek blm masuk tunggu esokan nya bertambah nya bagus buruk,"['buruk', 'saldo', 'gopay', 'isi', 'pulsa', 'eror', 'server', 'nya', 'kemarin', 'top', 'up', 'saldo', 'sukses', 'tampil', 'gojek', 'blm', 'masuk', 'tunggu', 'esok', 'nya', 'tambah', 'nya', 'bagus', 'buruk']",-21,Negative
dapet driver mobil banget gajadi pake udah kali ya gojekk ga doang pesen mobil banget sekalinya dapet banget gila,"['dapet', 'driver', 'mobil', 'banget', 'gajadi', 'pake', 'udah', 'kali', 'ya', 'gojekk', 'ga', 'doang', 'sen', 'mobil', 'banget', 'sekali', 'dapet', 'banget', 'gila']",3,Positive
terkadang aplikasi nya kek nge bug gtu driver nya tpii ga kasih cepat baguss loo ga hujan tolong perbaiki min,"['terkadang', 'aplikasi', 'nya', 'kek', 'nge', 'bug', 'gtu', 'driver', 'nya', 'tpii', 'ga', 'kasih', 'cepat', 'baguss', 'loo', 'ga', 'hujan', 'tolong', 'baik', 'min']",-10,Negative
promo diskonnya mempermudah yg mager kluar,"['promo', 'diskon', 'mudah', 'yg', 'mager', 'kluar']",0,Neutral
lumayan membantu yg ga da kendaraan pribadipenjemputan,"['lumayan', 'bantu', 'yg', 'ga', 'da', 'kendara', 'pribadipenjemputan']",-6,Negative
dikit promo go food skrg promonya ketentuan payment gak kayak gajelas promo gosend dibanyakin ga gua pake,"['dikit', 'promo', 'go', 'food', 'skrg', 'promonya', 'tentu', 'payment', 'gak', 'kayak', 'gajelas', 'promo', 'gosend', 'dibanyakin', 'ga', 'gua', 'pake']",-7,Negative
diskon lumayan gk klwr rumah harga terjangkau pakai aplikasi gojek utk pesan makanan🤭,"['diskon', 'lumayan', 'gk', 'klwr', 'rumah', 'harga', 'jangkau', 'pakai', 'aplikasi', 'gojek', 'utk', 'pesan', 'makan']",-2,Negative
upgrade fitur gopay kali masuk foto ktp diinstal ulang tetep bantuan email yg balas robot,"['upgrade', 'fitur', 'gopay', 'kali', 'masuk', 'foto', 'ktp', 'diinstal', 'ulang', 'tetep', 'bantu', 'email', 'yg', 'balas', 'robot']",-7,Negative
pesen food gojek dapet driver nya sulit banget trs resto gamau bkin dlu sblm dapet driver bgtu dapet driver yg udh sejam an pesenan nya bkin gada kompensasi kaya aplikasi sebelah klo telat udh keburu ilang laper nya nya hapus aplikasi pindah yg,"['sen', 'food', 'gojek', 'dapet', 'driver', 'nya', 'sulit', 'banget', 'trs', 'resto', 'gamau', 'bkin', 'dlu', 'sblm', 'dapet', 'driver', 'bgtu', 'dapet', 'driver', 'yg', 'udh', 'jam', 'an', 'sen', 'nya', 'bkin', 'gada', 'kompensasi', 'kaya', 'aplikasi', 'belah', 'klo', 'telat', 'udh', 'keburu', 'ilang', 'laper', 'nya', 'nya', 'hapus', 'aplikasi', 'pindah', 'yg']",-34,Negative
orang bintang aplikasi kelewatan main blokir paylater ketiga kalinya diblokir kecewa auto uninstall parahhhh,"['orang', 'bintang', 'aplikasi', 'lewat', 'main', 'blokir', 'paylater', 'tiga', 'kali', 'blokir', 'kecewa', 'auto', 'uninstall', 'parahhhh']",-17,Negative
aplikasi membantu server perbaiki contoh driver penumpang alangkah baiknya terima sistem kali sang driver chat penumpang,"['aplikasi', 'bantu', 'server', 'baik', 'contoh', 'driver', 'tumpang', 'alangkah', 'baik', 'terima', 'sistem', 'kali', 'sang', 'driver', 'chat', 'tumpang']",-11,Negative
driver motor mu ambil orderan kondisi lalin normal kondisi macet hujan panas yg ambil posisi bali,"['driver', 'motor', 'mu', 'ambil', 'order', 'kondisi', 'lalin', 'normal', 'kondisi', 'macet', 'hujan', 'panas', 'yg', 'ambil', 'posisi', 'bal']",-14,Negative
pelanggaran apapun dipakai akun dibekukan darurat udah top up sia sia trima kasih👍,"['langgar', 'apa', 'pakai', 'akun', 'beku', 'darurat', 'udah', 'top', 'up', 'sia', 'sia', 'trima', 'kasih']",-12,Negative
promo pengiriman trs tinggal sebentar aplikasi udah pasang diskon ongkos pengirimannya tetep ga ngotak,"['promo', 'kirim', 'trs', 'tinggal', 'sebentar', 'aplikasi', 'udah', 'pasang', 'diskon', 'ongkos', 'kirim', 'tetep', 'ga', 'ngotak']",4,Positive
driver gocar cancel sampe kali yg diawal dikasih notif peringatan driver tolong diperbaiki driver yg mengcancel nunggu ya orang yg pesen orang sakit sakit kasian minimal kasih peringatan driver yg mengcancel,"['driver', 'gocar', 'cancel', 'sampe', 'kali', 'yg', 'awal', 'kasih', 'notif', 'ingat', 'driver', 'tolong', 'baik', 'driver', 'yg', 'mengcancel', 'nunggu', 'ya', 'orang', 'yg', 'sen', 'orang', 'sakit', 'sakit', 'kasi', 'minimal', 'kasih', 'ingat', 'driver', 'yg', 'mengcancel']",-24,Negative
sistem bunga paylater pemakaian bunga transaksi tibatiba tolong dibenahi,"['sistem', 'bunga', 'paylater', 'pakai', 'bunga', 'transaksi', 'tibatiba', 'tolong', 'benah']",-8,Negative
parah bngt kesekian kalinya gopay latter sy ngga sy stlh sy byr sesuai tgl jatuh tempo tulisan diblokir mohon dibantu spy diperbaiki kinerja gopay latter nya,"['parah', 'bngt', 'sekian', 'kali', 'gopay', 'latter', 'sy', 'ngga', 'sy', 'stlh', 'sy', 'byr', 'sesuai', 'tgl', 'jatuh', 'tempo', 'tulis', 'blokir', 'mohon', 'bantu', 'spy', 'baik', 'kerja', 'gopay', 'latter', 'nya']",-19,Negative
payah nih titik nya tdk cari gara map nya tdk pas jd ribut sopirnya sih aplikasi nya,"['payah', 'nih', 'titik', 'nya', 'tdk', 'cari', 'gara', 'map', 'nya', 'tdk', 'pas', 'jd', 'ribut', 'sopir', 'sih', 'aplikasi', 'nya']",-15,Negative
udah gopaylayer diblokir gak bayar telat nya sengaja telat kirain pas lunasin langsung aktif aja oh iya dendanya tagihan k telat sehari kena denda kbalik aplikasi oren aja,"['udah', 'gopaylayer', 'blokir', 'gak', 'bayar', 'telat', 'nya', 'sengaja', 'telat', 'kirain', 'pas', 'lunasin', 'langsung', 'aktif', 'aja', 'oh', 'iya', 'denda', 'tagih', 'k', 'telat', 'hari', 'kena', 'denda', 'kbalik', 'aplikasi', 'oren', 'aja']",-22,Negative
pelayanan cepat ramah,"['layan', 'cepat', 'ramah']",-8,Negative
daptar list yg bikin males penjual yg tutup masi aktip nerima pesanan kalo kirim pesan keresto gak resto duluan yg kirim pesan go mart go shop kondom roko gak,"['daptar', 'list', 'yg', 'bikin', 'males', 'jual', 'yg', 'tutup', 'mas', 'aktip', 'nerima', 'pesan', 'kalo', 'kirim', 'pesan', 'keresto', 'gak', 'resto', 'duluan', 'yg', 'kirim', 'pesan', 'go', 'mart', 'go', 'shop', 'kondom', 'roko', 'gak']",-12,Negative
gaptek mngunakan jasa goride andalan kemanamana komunikasikan dg babang driver lancar emakrasterkuat gojekinaja,"['gaptek', 'mngunakan', 'jasa', 'goride', 'andal', 'kemanamana', 'komunikasi', 'dg', 'babang', 'driver', 'lancar', 'emakrasterkuat', 'gojekinaja']",-3,Negative
membantu mudah suka pas promo diskonnya,"['bantu', 'mudah', 'suka', 'pas', 'promo', 'diskon']",2,Positive
fix pindah aplikasisialan paylater gua ga bisamending shopee food dll bagus,"['fix', 'pindah', 'aplikasisialan', 'paylater', 'gua', 'ga', 'bisamending', 'shopee', 'food', 'dll', 'bagus']",-10,Negative
akun dah gopaylater gopaycicil kelola findaya senang transaksi migrasi pembiayaan anak bangsa limit nonaktifkan padahan riwayat pembayaran gak telat kecewa malas mengunakanya,"['akun', 'dah', 'gopaylater', 'gopaycicil', 'kelola', 'findaya', 'senang', 'transaksi', 'migrasi', 'biaya', 'anak', 'bangsa', 'limit', 'nonaktif', 'padah', 'riwayat', 'bayar', 'gak', 'telat', 'kecewa', 'malas', 'mengunakanya']",-18,Negative
transfer bank ga masuk gimana status transaksi berhasil jam aplikasi livechatnya robot email responnya awas hati pakai apk,"['transfer', 'bank', 'ga', 'masuk', 'gimana', 'status', 'transaksi', 'hasil', 'jam', 'aplikasi', 'livechatnya', 'robot', 'email', 'responnya', 'awas', 'hati', 'pakai', 'apk']",-5,Negative
akun coba masuk lg susah otp ga dikirim x pke wa sms aja ga,"['akun', 'coba', 'masuk', 'lg', 'susah', 'otp', 'ga', 'kirim', 'x', 'pke', 'wa', 'sms', 'aja', 'ga']",-4,Negative
tolong perbaikipesen go send instant sampek driver gagal pick off paketan knp drivernya,"['tolong', 'perbaikipesen', 'go', 'send', 'instant', 'sampek', 'driver', 'gagal', 'pick', 'off', 'paket', 'knp', 'drivernya']",-2,Negative
pesan gofood jam ga nyampe pesanan gabisa dibatalkan,"['pesan', 'gofood', 'jam', 'ga', 'nyampe', 'pesan', 'gabisa', 'batal']",-11,Negative
kecewa gojek udh pengguna gojek transaksi beli pulsa token listrik bayar tagihan dll gojek sampe limit gopay later limit rb sampe limitnya kali limit nya rutin ga telat bayar tagihan gopay later jatuh tempo kemarin pemberitahuan limit blokir gitu aja ga pake payment manapun kecewa bgt,"['kecewa', 'gojek', 'udh', 'guna', 'gojek', 'transaksi', 'beli', 'pulsa', 'token', 'listrik', 'bayar', 'tagih', 'dll', 'gojek', 'sampe', 'limit', 'gopay', 'later', 'limit', 'rb', 'sampe', 'limit', 'kali', 'limit', 'nya', 'rutin', 'ga', 'telat', 'bayar', 'tagih', 'gopay', 'later', 'jatuh', 'tempo', 'kemarin', 'pemberitahuan', 'limit', 'blokir', 'gitu', 'aja', 'ga', 'pake', 'payment', 'mana', 'kecewa', 'bgt']",-30,Negative
gocar kalo pagi pas ujan emang susah yah dapetnya gimana buru rs karna jadwal kontrol udah sejam nunggu gak dapet sekalinya dapet cancel mulu drivernya,"['gocar', 'kalo', 'pagi', 'pas', 'ujan', 'emang', 'susah', 'yah', 'dapetnya', 'gimana', 'buru', 'rs', 'karna', 'jadwal', 'kontrol', 'udah', 'jam', 'nunggu', 'gak', 'dapet', 'sekali', 'dapet', 'cancel', 'mulu', 'drivernya']",-3,Negative
susah driver duku ga hemat ga sesusah meresahkan,"['susah', 'driver', 'duku', 'ga', 'hemat', 'ga', 'susah', 'resah']",-14,Negative
langganan plus gak promonya kecewa banget daftar promonya pas langganan plus promo langsung hilang,"['langgan', 'plus', 'gak', 'promonya', 'kecewa', 'banget', 'daftar', 'promonya', 'pas', 'langgan', 'plus', 'promo', 'langsung', 'hilang']",11,Positive
gojek driver nya bad attitude titik lokasi akurat jd dpt driver yg ga ramah yg salah aplikasi gojek nya knpa titik lokasi nya ga perbaiki perluas,"['gojek', 'driver', 'nya', 'bad', 'attitude', 'titik', 'lokasi', 'akurat', 'jd', 'dpt', 'driver', 'yg', 'ga', 'ramah', 'yg', 'salah', 'aplikasi', 'gojek', 'nya', 'knpa', 'titik', 'lokasi', 'nya', 'ga', 'baik', 'luas']",-19,Negative
kasih bintang biar perhatikan gojek update alamat yg input alamat yg sulit kasih masukan maunya mengikuti saran disediakan gak pas alamat yg tujuan yg alamat alamat rumah benerin yg alamat yg keliru no no gak cerdas mbok manut yg order ganti robot yg cerdas uji ulang rasakan semoga,"['kasih', 'bintang', 'biar', 'perhati', 'gojek', 'update', 'alamat', 'yg', 'input', 'alamat', 'yg', 'sulit', 'kasih', 'masuk', 'mau', 'ikut', 'saran', 'sedia', 'gak', 'pas', 'alamat', 'yg', 'tuju', 'yg', 'alamat', 'alamat', 'rumah', 'benerin', 'yg', 'alamat', 'yg', 'keliru', 'no', 'no', 'gak', 'cerdas', 'mbok', 'manut', 'yg', 'order', 'ganti', 'robot', 'yg', 'cerdas', 'uji', 'ulang', 'rasa', 'moga']",-19,Negative
gimana yah x order loh gada driver kedepannya tingkat kn tewas ga makan,"['gimana', 'yah', 'x', 'order', 'loh', 'gada', 'driver', 'depan', 'tingkat', 'kn', 'tewas', 'ga', 'makan']",-5,Negative
driver yg kemarin bicara nya ketus pelanggannyalain kali beli langsung resto aplikasi online ya aplikasi gojek pesanan makanan,"['driver', 'yg', 'kemarin', 'bicara', 'nya', 'ketus', 'pelanggannyalain', 'kali', 'beli', 'langsung', 'resto', 'aplikasi', 'online', 'ya', 'aplikasi', 'gojek', 'pesan', 'makan']",-12,Negative
aktifin gofood plus voucher promo langsung zonk,"['aktifin', 'gofood', 'plus', 'voucher', 'promo', 'langsung', 'zonk']",11,Positive
komplain dgn toko kominikasi dgn penjual d fasilitas ruang chat dgn penjual krna orderan tdk sesuai dgn barang yg d trima,"['komplain', 'dgn', 'toko', 'kominikasi', 'dgn', 'jual', 'd', 'fasilitas', 'ruang', 'chat', 'dgn', 'jual', 'krna', 'order', 'tdk', 'sesuai', 'dgn', 'barang', 'yg', 'd', 'trima']",2,Positive
diandalkan kalo urgent kalo pakai promo driver jemput pakai promo menunggu pick up promo,"['andal', 'kalo', 'urgent', 'kalo', 'pakai', 'promo', 'driver', 'jemput', 'pakai', 'promo', 'tunggu', 'pick', 'up', 'promo']",6,Positive
benci buru buru driver tolong sistemnya dirubah,"['benci', 'buru', 'buru', 'driver', 'tolong', 'sistem', 'rubah']",-17,Negative
anehsblm promo goplus diskon lmyn gede ongkir mahal eh udah goplus mlh diskon nya menghilang udh brp kali daftar goplus langsung zonk 😂😂😂,"['anehsblm', 'promo', 'goplus', 'diskon', 'lmyn', 'gede', 'ongkir', 'mahal', 'eh', 'udah', 'goplus', 'mlh', 'diskon', 'nya', 'hilang', 'udh', 'brp', 'kali', 'daftar', 'goplus', 'langsung', 'zonk']",2,Positive
skarang logo sertifikat halal resto muncul update,"['skarang', 'logo', 'sertifikat', 'halal', 'resto', 'muncul', 'update']",-3,Negative
aplikasi nya bagus mudah dimengerti driver kualitas kendaraan nya nyaman konsumen berperilaku mentaati lintas berkendara berbahaya,"['aplikasi', 'nya', 'bagus', 'mudah', 'erti', 'driver', 'kualitas', 'kendara', 'nya', 'nyaman', 'konsumen', 'perilaku', 'taat', 'lintas', 'kendara', 'bahaya']",-7,Negative
mohon diperbaiki titik titik alamat yg sesuai menyesatkan aplikasi yg berbenah kasihan driver pencari alamat,"['mohon', 'baik', 'titik', 'titik', 'alamat', 'yg', 'sesuai', 'sesat', 'aplikasi', 'yg', 'benah', 'kasihan', 'driver', 'cari', 'alamat']",-20,Negative
driver gojek belagu banget gue order pulang kerja pake gojek gapernah yg ambil nya dapet cancel gue order gapernah pake promo biar cepet ambil tetep aja gada ambil kalo dibilang kejauhan ya namanya ngegojek ya deket aja tarifnya udah,"['driver', 'gojek', 'belagu', 'banget', 'gue', 'order', 'pulang', 'kerja', 'pake', 'gojek', 'gapernah', 'yg', 'ambil', 'nya', 'dapet', 'cancel', 'gue', 'order', 'gapernah', 'pake', 'promo', 'biar', 'cepet', 'ambil', 'tetep', 'aja', 'gada', 'ambil', 'kalo', 'bilang', 'jauh', 'ya', 'nama', 'ngegojek', 'ya', 'deket', 'aja', 'tarif', 'udah']",-3,Negative
maaf order gocar respond driver direntalkan mohon perhatiannya aplikator,"['maaf', 'order', 'gocar', 'respond', 'driver', 'rental', 'mohon', 'perhati', 'aplikator']",-5,Negative
jasa aplikasi astungkara drivernya safety thank you🙏☺️,"['jasa', 'aplikasi', 'astungkara', 'drivernya', 'safety', 'thank', 'you']",4,Positive
riwayat tolong saldo pembayaran saldo pembayaran dipantau gerak gerik saldo nya gak berubah aja,"['riwayat', 'tolong', 'saldo', 'bayar', 'saldo', 'bayar', 'pantau', 'gerak', 'gerik', 'saldo', 'nya', 'gak', 'ubah', 'aja']",1,Positive
tranfer aplikasi saldonya terpotong notif transaksi berhasil saldonya mausuk nomor rekening bank ku hubungi cs membantu,"['tranfer', 'aplikasi', 'saldo', 'potong', 'notif', 'transaksi', 'hasil', 'saldo', 'mausuk', 'nomor', 'rekening', 'bank', 'ku', 'hubung', 'cs', 'bantu']",-2,Negative
apliksi penipu kasih pembayaran tip driver rb yg masuk drivernya cuman rb maling ajah kerjaannya apliksi jahat ambil yg haknya aq gak pake apliksi sialan,"['apliksi', 'tipu', 'kasih', 'bayar', 'tip', 'driver', 'rb', 'yg', 'masuk', 'drivernya', 'cuman', 'rb', 'maling', 'ajah', 'kerja', 'apliksi', 'jahat', 'ambil', 'yg', 'hak', 'aq', 'gak', 'pake', 'apliksi', 'sial']",-22,Negative
kecewa gojek menunggu jam cari driver estimasi pesanan telat membatalkan pesanan solusi maaf,"['kecewa', 'gojek', 'tunggu', 'jam', 'cari', 'driver', 'estimasi', 'pesan', 'telat', 'batal', 'pesan', 'solusi', 'maaf']",-21,Negative
aplikasi driver bagus cepat aman terima kasih gojek semoga berkembang,"['aplikasi', 'driver', 'bagus', 'cepat', 'aman', 'terima', 'kasih', 'gojek', 'moga', 'kembang']",-6,Negative
tolong kalo gofood kaya aja makanan langsung anter driver nganterin order orang pake jasa simpel gak ribet solusi bikin orang nunggu,"['tolong', 'kalo', 'gofood', 'kaya', 'aja', 'makan', 'langsung', 'anter', 'driver', 'nganterin', 'order', 'orang', 'pake', 'jasa', 'simpel', 'gak', 'ribet', 'solusi', 'bikin', 'orang', 'nunggu']",6,Positive
kecewa kebijakan gopayleter bayar dibayar pengecekan tanggal tanggal digukana kebijakan bebas penggunaannya,"['kecewa', 'bijak', 'gopayleter', 'bayar', 'bayar', 'kece', 'tanggal', 'tanggal', 'digukana', 'bijak', 'bebas', 'guna']",-28,Negative
kasih bintang akun gofood vocer makanan karna sebulan vocer makananhanya vocer bank laindan vocer makanan kali mengalami serupapertama laporan langsung vocer biasatapi bisamalah dibekukan why membayar tagihan tgl delete gojek tolong bantu,"['kasih', 'bintang', 'akun', 'gofood', 'vocer', 'makan', 'karna', 'bulan', 'vocer', 'makananhanya', 'vocer', 'bank', 'laindan', 'vocer', 'makan', 'kali', 'alami', 'serupapertama', 'lapor', 'langsung', 'vocer', 'biasatapi', 'bisamalah', 'beku', 'why', 'bayar', 'tagih', 'tgl', 'delete', 'gojek', 'tolong', 'bantu']",-19,Negative
bagus aplikasi nya pesen makanan resto nya langsung,"['bagus', 'aplikasi', 'nya', 'sen', 'makan', 'resto', 'nya', 'langsung']",-6,Negative
tolong bantu membuka akun gojek mengalami musibah kemalingan hp curi hp data nomor telepon gojek membantu semaksimal secepatnya 🙏🙏🙏 mengirimkan surat email gojek mohon proses secepatnya pakbu🙏🙏🙏,"['tolong', 'bantu', 'buka', 'akun', 'gojek', 'alami', 'musibah', 'maling', 'hp', 'curi', 'hp', 'data', 'nomor', 'telepon', 'gojek', 'bantu', 'maksimal', 'cepat', 'kirim', 'surat', 'email', 'gojek', 'mohon', 'proses', 'cepat', 'pakbu']",-31,Negative
bagus promo nyamantap cepat pelayanan nya,"['bagus', 'promo', 'nyamantap', 'cepat', 'layan', 'nya']",-6,Negative
nunggu driver biaya aplikasinya mahal,"['nunggu', 'driver', 'biaya', 'aplikasi', 'mahal']",-2,Negative
membantu sekalitransportasi mudah,"['bantu', 'sekalitransportasi', 'mudah']",-5,Negative
pelayanan go food buruk lebaran driver tdk dikonfirmasi lbh resto bs dihubungi cancel gk bs hmpr jam notifikasi driver tdk,"['layan', 'go', 'food', 'buruk', 'lebaran', 'driver', 'tdk', 'konfirmasi', 'lbh', 'resto', 'bs', 'hubung', 'cancel', 'gk', 'bs', 'hmpr', 'jam', 'notifikasi', 'driver', 'tdk']",-7,Negative
jelek banget fitur topup gak infonya macet pesan gofood aja dapet pemberitahuan driver sibuk gk dikasih beda nya ongkir gofood yg jarak ongkirnya harga ongkir mahal harga makanannya jelek jelek gojek,"['jelek', 'banget', 'fitur', 'topup', 'gak', 'info', 'macet', 'pesan', 'gofood', 'aja', 'dapet', 'pemberitahuan', 'driver', 'sibuk', 'gk', 'kasih', 'beda', 'nya', 'ongkir', 'gofood', 'yg', 'jarak', 'ongkirnya', 'harga', 'ongkir', 'mahal', 'harga', 'makan', 'jelek', 'jelek', 'gojek']",-23,Negative
pengen menghapus alamat yg salah d aplikasi gojek d ganti alamat yg bener stiap sy gopod salah titik mala d kebon besarg mn mngatasi nya,"['ken', 'hapus', 'alamat', 'yg', 'salah', 'd', 'aplikasi', 'gojek', 'd', 'ganti', 'alamat', 'yg', 'bener', 'stiap', 'sy', 'gopod', 'salah', 'titik', 'mala', 'd', 'kebon', 'besarg', 'mn', 'mngatasi', 'nya']",-29,Negative
gatau kesini gak jelaskatannya pesananmu udah masukdalam prosesdah nunggu jam ga perubahanmasih proseseh dicek pesanan dibatalkan otomatisstau gini gabakal gofood via gojekk hadeuhh,"['gatau', 'kesini', 'gak', 'jelaskatannya', 'pesan', 'udah', 'masukdalam', 'prosesdah', 'nunggu', 'jam', 'ga', 'perubahanmasih', 'proseseh', 'cek', 'pesan', 'batal', 'otomatisstau', 'gin', 'gabakal', 'gofood', 'via', 'gojekk', 'hadeuhh']",-19,Negative
udah kali top up gojek plus gak vocer gofood malas make gojek lgi habis aktif gojek plus udh top up lgi karna gak vocer,"['udah', 'kali', 'top', 'up', 'gojek', 'plus', 'gak', 'vocer', 'gofood', 'malas', 'make', 'gojek', 'lgi', 'habis', 'aktif', 'gojek', 'plus', 'udh', 'top', 'up', 'lgi', 'karna', 'gak', 'vocer']",4,Positive
parah nih algoritma app gojek driver yg jarak nya aktivitas poin tergolong karna pakai mending pakai grab aja enak driver yg terdekat 👎,"['parah', 'nih', 'algoritma', 'app', 'gojek', 'driver', 'yg', 'jarak', 'nya', 'aktivitas', 'poin', 'golong', 'karna', 'pakai', 'mending', 'pakai', 'grab', 'aja', 'enak', 'driver', 'yg', 'dekat']",-16,Negative
suka banget aplikasi ojol diskon mudah banget digunainnnn😭 sayang gofood daerah tulungagung jawa timur jarang,"['suka', 'banget', 'aplikasi', 'ojol', 'diskon', 'mudah', 'banget', 'digunainnnn', 'sayang', 'gofood', 'daerah', 'tulungagung', 'jawa', 'timur', 'jarang']",-5,Negative
jam pulang kantorsusah dapet driver gojek 😭😭😭sekalinya dpt dicancel trs driver nya mohon kasih solusidriver yg cancel sangsi,"['jam', 'pulang', 'kantorsusah', 'dapet', 'driver', 'gojek', 'sekali', 'dpt', 'dicancel', 'trs', 'driver', 'nya', 'mohon', 'kasih', 'solusidriver', 'yg', 'cancel', 'sangsi']",-7,Negative
kalo pesen gofood driver ya suka milih alasan jarak ongkos gak cocok pdhal ongkos udh sistem yg tentuin tolong perbaiki lg sistem ya keseringan nunggu skrng kalo gofood bagus pesen makan aplikasi sebelah semoga gojek berbenah lg,"['kalo', 'sen', 'gofood', 'driver', 'ya', 'suka', 'milih', 'alas', 'jarak', 'ongkos', 'gak', 'cocok', 'pdhal', 'ongkos', 'udh', 'sistem', 'yg', 'tentuin', 'tolong', 'baik', 'lg', 'sistem', 'ya', 'sering', 'nunggu', 'skrng', 'kalo', 'gofood', 'bagus', 'sen', 'makan', 'aplikasi', 'belah', 'moga', 'gojek', 'benah', 'lg']",-23,Negative
pelit discount beratahun langganan goride gofood gomart udh gk prnah discount,"['pelit', 'discount', 'beratahun', 'langgan', 'goride', 'gofood', 'gomart', 'udh', 'gk', 'prnah', 'discount']",-3,Negative
terbaik sih diskon terimakasih pokonya memudahkan segi transportasi pengantaran makanan,"['baik', 'sih', 'diskon', 'terimakasih', 'poko', 'mudah', 'segi', 'transportasi', 'antar', 'makan']",-2,Negative
udah unistall ulang kagak login,"['udah', 'unistall', 'ulang', 'kagak', 'login']",-3,Negative
murah driver cancel orderan dg titik jemput telpon chatt disuruh nunggu giliran dg titik jemput cancel kasih bingang,"['murah', 'driver', 'cancel', 'order', 'dg', 'titik', 'jemput', 'telpon', 'chatt', 'suruh', 'nunggu', 'gilir', 'dg', 'titik', 'jemput', 'cancel', 'kasih', 'bingang']",-10,Negative
tolong ui appnya dipermudah biar orang tua pesan,"['tolong', 'ui', 'appnya', 'mudah', 'biar', 'orang', 'tua', 'pesan']",-13,Negative
kek anjingg apk ny uda order nungguin dibatalin order ongkir mahal nya total lesenan rb rb emng anjiing voucher hangusuda nunggu g dpet barang voucher hangus,"['kek', 'anjingg', 'apk', 'ny', 'uda', 'order', 'nungguin', 'dibatalin', 'order', 'ongkir', 'mahal', 'nya', 'total', 'lesenan', 'rb', 'rb', 'emng', 'anjiing', 'voucher', 'hangusuda', 'nunggu', 'g', 'dpet', 'barang', 'voucher', 'hangus']",3,Positive
perbanyak driver yg kemaruk duit pantes bnyk yg beralih maxim udh sekian kalinya pake gojek perubahan yg bagus,"['banyak', 'driver', 'yg', 'kemaruk', 'duit', 'pantes', 'bnyk', 'yg', 'alih', 'maxim', 'udh', 'sekian', 'kali', 'pake', 'gojek', 'ubah', 'yg', 'bagus']",-10,Negative
ongkirnya skr mahal bgt murah tetangga kalo pakai go shop susah drivernya ambil orderanpas diambil habis cancel drivernyakalo driver yg kayak gitu pecat aja,"['ongkirnya', 'skr', 'mahal', 'bgt', 'murah', 'tetangga', 'kalo', 'pakai', 'go', 'shop', 'susah', 'drivernya', 'ambil', 'orderanpas', 'ambil', 'habis', 'cancel', 'drivernyakalo', 'driver', 'yg', 'kayak', 'gitu', 'pecat', 'aja']",-24,Negative
pesen jam gak konfirmasi restonya dapet driver apknya gak disuruh nunggu nihil kali kasih info emang drivernya order resto 😢🙃,"['sen', 'jam', 'gak', 'konfirmasi', 'restonya', 'dapet', 'driver', 'apknya', 'gak', 'suruh', 'nunggu', 'nihil', 'kali', 'kasih', 'info', 'emang', 'drivernya', 'order', 'resto']",-4,Negative
tolong dievaluasi driver online terkhusus car or motorkalau penumpang udah nunggu main batalin pengemudinya pemberitahuankonfirmasibelakangan kali pengemudi itutolong pengaturannya apk pengemudi accepted order penumpang durasi batalin orderan penumpang membatalkan diinfo penumpang duluatau penumpang rating driver yg batalin,"['tolong', 'evaluasi', 'driver', 'online', 'khusus', 'car', 'or', 'motorkalau', 'tumpang', 'udah', 'nunggu', 'main', 'batalin', 'mud', 'pemberitahuankonfirmasibelakangan', 'kali', 'kemudi', 'itutolong', 'atur', 'apk', 'kemudi', 'accepted', 'order', 'tumpang', 'durasi', 'batalin', 'order', 'tumpang', 'batal', 'info', 'tumpang', 'duluatau', 'tumpang', 'rating', 'driver', 'yg', 'batalin']",-9,Negative
knpa aplikasi nya skrang sush dpat driver sushsklinya dpt drivernya jauhbda sma dlu pmbyrn promo jdi gk tolong d perbaiki aplikasi nyajdi susah skrang mah pas darurat,"['knpa', 'aplikasi', 'nya', 'skrang', 'sush', 'dpat', 'driver', 'sushsklinya', 'dpt', 'drivernya', 'jauhbda', 'sma', 'dlu', 'pmbyrn', 'promo', 'jdi', 'gk', 'tolong', 'd', 'baik', 'aplikasi', 'nyajdi', 'susah', 'skrang', 'mah', 'pas', 'darurat']",-12,Negative
pesanan nya banget nyampe jam loh si status pesannya ga ganti pesanan mu siapin gitu sampe kali ganti driver,"['pesan', 'nya', 'banget', 'nyampe', 'jam', 'loh', 'si', 'status', 'pesan', 'ga', 'ganti', 'pesan', 'mu', 'siapin', 'gitu', 'sampe', 'kali', 'ganti', 'driver']",-14,Negative
menyenangkan pesan car voucher promo dipakai driver ambil payah pilah pilih nominal orderan,"['senang', 'pesan', 'car', 'voucher', 'promo', 'pakai', 'driver', 'ambil', 'payah', 'pilah', 'pilih', 'nominal', 'order']",-8,Negative
kemana dimana mudah akses membantu,"['mana', 'mana', 'mudah', 'akses', 'bantu']",-3,Negative
